when,plate,k,n_frames,obs,kind,i,j,dL_meas_nH,dL_model_nH,diff_nH,sigma_nH,note
2026-09-14 12:18:12,A0,0,100,0,self,0,0,-0.00725,0.00000,-0.00725,0.02265,
2026-09-14 12:18:12,A0,0,100,1,self,1,1,0.00289,0.00000,0.00289,0.02621,
2026-09-14 12:18:12,A0,0,100,2,self,2,2,-0.00087,0.00000,-0.00087,0.02226,
2026-09-14 12:18:12,A0,0,100,3,self,3,3,-0.00149,0.00000,-0.00149,0.02299,
2026-09-14 12:18:12,A0,0,100,4,self,4,4,0.00201,0.00000,0.00201,0.02508,
2026-09-14 12:18:12,A0,0,100,5,self,5,5,0.00536,0.00000,0.00536,0.02248,
2026-09-14 12:18:12,A0,0,100,6,self,6,6,-0.00331,0.00000,-0.00331,0.02292,
2026-09-14 12:18:12,A0,0,100,7,self,7,7,-0.00265,0.00000,-0.00265,0.02409,
2026-09-14 12:18:12,A0,0,100,8,self,8,8,-0.00017,0.00000,-0.00017,0.02202,
2026-09-14 12:18:12,A0,0,100,9,self,9,9,-0.00511,0.00000,-0.00511,0.02489,
2026-09-14 12:18:12,A0,0,100,10,self,10,10,0.00483,0.00000,0.00483,0.02373,
2026-09-14 12:18:12,A0,0,100,11,self,11,11,0.00242,0.00000,0.00242,0.02459,
2026-09-14 12:18:12,A0,0,100,12,self,12,12,0.00354,0.00000,0.00354,0.02440,
2026-09-14 12:18:12,A0,0,100,13,self,13,13,0.00321,0.00000,0.00321,0.02623,
2026-09-14 12:18:12,A0,0,100,14,self,14,14,0.00264,0.00000,0.00264,0.02332,
2026-09-14 12:18:12,A0,0,100,15,self,15,15,0.00647,0.00000,0.00647,0.02249,
2026-09-14 12:18:12,A0,0,100,16,self,16,16,-0.00528,0.00000,-0.00528,0.02515,
2026-09-14 12:18:12,A0,0,100,17,self,17,17,0.00524,0.00000,0.00524,0.02214,
2026-09-14 12:18:12,A0,0,100,18,self,18,18,0.00191,0.00000,0.00191,0.02600,
2026-09-14 12:18:12,A0,0,100,19,edge,0,1,-0.00006,0.00000,-0.00006,0.00040,
2026-09-14 12:18:12,A0,0,100,20,edge,0,3,-0.00007,0.00000,-0.00007,0.00037,
2026-09-14 12:18:12,A0,0,100,21,edge,0,4,-0.00003,0.00000,-0.00003,0.00053,
2026-09-14 12:18:12,A0,0,100,22,edge,1,2,0.00010,0.00000,0.00010,0.00041,
2026-09-14 12:18:12,A0,0,100,23,edge,1,4,0.00004,0.00000,0.00004,0.00037,
2026-09-14 12:18:12,A0,0,100,24,edge,1,5,0.00005,0.00000,0.00005,0.00037,
2026-09-14 12:18:12,A0,0,100,25,edge,2,5,0.00008,0.00000,0.00008,0.00050,
2026-09-14 12:18:12,A0,0,100,26,edge,2,6,0.00007,0.00000,0.00007,0.00043,
2026-09-14 12:18:12,A0,0,100,27,edge,3,4,-0.00000,0.00000,-0.00000,0.00034,
2026-09-14 12:18:12,A0,0,100,28,edge,3,7,0.00004,0.00000,0.00004,0.00039,
2026-09-14 12:18:12,A0,0,100,29,edge,3,8,-0.00007,0.00000,-0.00007,0.00038,
2026-09-14 12:18:12,A0,0,100,30,edge,4,5,0.00002,0.00000,0.00002,0.00046,
2026-09-14 12:18:12,A0,0,100,31,edge,4,8,-0.00003,0.00000,-0.00003,0.00040,
2026-09-14 12:18:12,A0,0,100,32,edge,4,9,0.00004,0.00000,0.00004,0.00040,
2026-09-14 12:18:12,A0,0,100,33,edge,5,6,0.00006,0.00000,0.00006,0.00041,
2026-09-14 12:18:12,A0,0,100,34,edge,5,9,-0.00004,0.00000,-0.00004,0.00043,
2026-09-14 12:18:12,A0,0,100,35,edge,5,10,0.00002,0.00000,0.00002,0.00046,
2026-09-14 12:18:12,A0,0,100,36,edge,6,10,-0.00004,0.00000,-0.00004,0.00042,
2026-09-14 12:18:12,A0,0,100,37,edge,6,11,-0.00000,0.00000,-0.00000,0.00038,
2026-09-14 12:18:12,A0,0,100,38,edge,7,8,0.00002,0.00000,0.00002,0.00041,
2026-09-14 12:18:12,A0,0,100,39,edge,7,12,-0.00003,0.00000,-0.00003,0.00036,
2026-09-14 12:18:12,A0,0,100,40,edge,8,9,0.00003,0.00000,0.00003,0.00037,
2026-09-14 12:18:12,A0,0,100,41,edge,8,12,-0.00007,0.00000,-0.00007,0.00042,
2026-09-14 12:18:12,A0,0,100,42,edge,8,13,0.00005,0.00000,0.00005,0.00043,
2026-09-14 12:18:12,A0,0,100,43,edge,9,10,0.00007,0.00000,0.00007,0.00040,
2026-09-14 12:18:12,A0,0,100,44,edge,9,13,-0.00000,0.00000,-0.00000,0.00034,
2026-09-14 12:18:12,A0,0,100,45,edge,9,14,0.00010,0.00000,0.00010,0.00039,
2026-09-14 12:18:12,A0,0,100,46,edge,10,11,-0.00001,0.00000,-0.00001,0.00047,
2026-09-14 12:18:12,A0,0,100,47,edge,10,14,-0.00000,0.00000,-0.00000,0.00046,
2026-09-14 12:18:12,A0,0,100,48,edge,10,15,-0.00003,0.00000,-0.00003,0.00040,
2026-09-14 12:18:12,A0,0,100,49,edge,11,15,-0.00005,0.00000,-0.00005,0.00042,
2026-09-14 12:18:12,A0,0,100,50,edge,12,13,0.00005,0.00000,0.00005,0.00039,
2026-09-14 12:18:12,A0,0,100,51,edge,12,16,0.00003,0.00000,0.00003,0.00043,
2026-09-14 12:18:12,A0,0,100,52,edge,13,14,-0.00010,0.00000,-0.00010,0.00043,
2026-09-14 12:18:12,A0,0,100,53,edge,13,16,0.00007,0.00000,0.00007,0.00049,
2026-09-14 12:18:12,A0,0,100,54,edge,13,17,-0.00009,0.00000,-0.00009,0.00040,
2026-09-14 12:18:12,A0,0,100,55,edge,14,15,-0.00005,0.00000,-0.00005,0.00039,
2026-09-14 12:18:12,A0,0,100,56,edge,14,17,0.00001,0.00000,0.00001,0.00037,
2026-09-14 12:18:12,A0,0,100,57,edge,14,18,0.00003,0.00000,0.00003,0.00047,
2026-09-14 12:18:12,A0,0,100,58,edge,15,18,0.00006,0.00000,0.00006,0.00039,
2026-09-14 12:18:12,A0,0,100,59,edge,16,17,0.00001,0.00000,0.00001,0.00047,
2026-09-14 12:18:12,A0,0,100,60,edge,17,18,-0.00003,0.00000,-0.00003,0.00031,
2026-09-14 12:18:15,A1C,0,100,0,self,0,0,-0.23274,-0.23220,-0.00054,0.02153,
2026-09-14 12:18:15,A1C,0,100,1,self,1,1,-19.66632,-19.66279,-0.00353,0.02178,
2026-09-14 12:18:15,A1C,0,100,2,self,2,2,-0.23241,-0.23215,-0.00026,0.02350,
2026-09-14 12:18:15,A1C,0,100,3,self,3,3,-19.72851,-19.73038,0.00186,0.02295,
2026-09-14 12:18:15,A1C,0,100,4,self,4,4,-0.42667,-0.42542,-0.00125,0.02598,
2026-09-14 12:18:15,A1C,0,100,5,self,5,5,-0.42035,-0.42541,0.00506,0.02224,
2026-09-14 12:18:15,A1C,0,100,6,self,6,6,-19.73385,-19.73041,-0.00344,0.02575,
2026-09-14 12:18:15,A1C,0,100,7,self,7,7,-0.23498,-0.23210,-0.00287,0.02284,
2026-09-14 12:18:15,A1C,0,100,8,self,8,8,-0.41917,-0.42535,0.00618,0.02231,
2026-09-14 12:18:15,A1C,0,100,9,self,9,9,-19.68889,-19.68698,-0.00191,0.02420,
2026-09-14 12:18:15,A1C,0,100,10,self,10,10,-0.41874,-0.42541,0.00667,0.02281,
2026-09-14 12:18:15,A1C,0,100,11,self,11,11,-0.23554,-0.23215,-0.00339,0.02379,
2026-09-14 12:18:15,A1C,0,100,12,self,12,12,-19.65979,-19.66278,0.00299,0.02211,
2026-09-14 12:18:15,A1C,0,100,13,self,13,13,-0.42737,-0.42535,-0.00201,0.02176,
2026-09-14 12:18:15,A1C,0,100,14,self,14,14,-0.42139,-0.42542,0.00402,0.02451,
2026-09-14 12:18:15,A1C,0,100,15,self,15,15,-19.66231,-19.66279,0.00047,0.02425,
2026-09-14 12:18:15,A1C,0,100,16,self,16,16,-0.24005,-0.23210,-0.00795,0.02172,
2026-09-14 12:18:15,A1C,0,100,17,self,17,17,-19.73042,-19.73038,-0.00005,0.02266,
2026-09-14 12:18:15,A1C,0,100,18,self,18,18,-0.23060,-0.23220,0.00160,0.02317,
2026-09-14 12:18:15,A1C,0,100,19,edge,0,1,1.42596,1.42598,-0.00001,0.00042,
2026-09-14 12:18:15,A1C,0,100,20,edge,0,3,1.42827,1.42841,-0.00014,0.00041,
2026-09-14 12:18:15,A1C,0,100,21,edge,0,4,-0.29040,-0.29032,-0.00008,0.00039,
2026-09-14 12:18:15,A1C,0,100,22,edge,1,2,1.42605,1.42598,0.00006,0.00038,
2026-09-14 12:18:15,A1C,0,100,23,edge,1,4,1.39052,1.39058,-0.00006,0.00033,
2026-09-14 12:18:15,A1C,0,100,24,edge,1,5,1.39058,1.39058,0.00000,0.00038,
2026-09-14 12:18:15,A1C,0,100,25,edge,2,5,-0.29031,-0.29028,-0.00002,0.00050,
2026-09-14 12:18:15,A1C,0,100,26,edge,2,6,1.42811,1.42809,0.00002,0.00037,
2026-09-14 12:18:15,A1C,0,100,27,edge,3,4,1.81966,1.81974,-0.00008,0.00038,
2026-09-14 12:18:15,A1C,0,100,28,edge,3,7,1.42777,1.42777,0.00000,0.00045,
2026-09-14 12:18:15,A1C,0,100,29,edge,3,8,1.81927,1.81940,-0.00013,0.00042,
2026-09-14 12:18:15,A1C,0,100,30,edge,4,5,-0.31272,-0.31271,-0.00001,0.00050,
2026-09-14 12:18:15,A1C,0,100,31,edge,4,8,-0.36380,-0.36372,-0.00009,0.00049,
2026-09-14 12:18:15,A1C,0,100,32,edge,4,9,1.37497,1.37504,-0.00008,0.00043,
2026-09-14 12:18:15,A1C,0,100,33,edge,5,6,1.81962,1.81967,-0.00005,0.00039,
2026-09-14 12:18:15,A1C,0,100,34,edge,5,9,1.37501,1.37504,-0.00004,0.00034,
2026-09-14 12:18:15,A1C,0,100,35,edge,5,10,-0.36381,-0.36374,-0.00008,0.00046,
2026-09-14 12:18:15,A1C,0,100,36,edge,6,10,1.81959,1.81967,-0.00008,0.00033,
2026-09-14 12:18:15,A1C,0,100,37,edge,6,11,1.42809,1.42809,0.00000,0.00041,
2026-09-14 12:18:15,A1C,0,100,38,edge,7,8,-0.29022,-0.29023,0.00001,0.00047,
2026-09-14 12:18:15,A1C,0,100,39,edge,7,12,1.42601,1.42599,0.00002,0.00038,
2026-09-14 12:18:15,A1C,0,100,40,edge,8,9,1.37506,1.37505,0.00001,0.00038,
2026-09-14 12:18:15,A1C,0,100,41,edge,8,12,1.39053,1.39059,-0.00006,0.00037,
2026-09-14 12:18:15,A1C,0,100,42,edge,8,13,-0.31260,-0.31269,0.00009,0.00048,
2026-09-14 12:18:15,A1C,0,100,43,edge,9,10,1.37509,1.37504,0.00005,0.00039,
2026-09-14 12:18:15,A1C,0,100,44,edge,9,13,1.37495,1.37505,-0.00010,0.00039,
2026-09-14 12:18:15,A1C,0,100,45,edge,9,14,1.37499,1.37504,-0.00005,0.00035,
2026-09-14 12:18:15,A1C,0,100,46,edge,10,11,-0.29039,-0.29028,-0.00010,0.00040,
2026-09-14 12:18:15,A1C,0,100,47,edge,10,14,-0.31266,-0.31271,0.00005,0.00042,
2026-09-14 12:18:15,A1C,0,100,48,edge,10,15,1.39053,1.39058,-0.00005,0.00040,
2026-09-14 12:18:15,A1C,0,100,49,edge,11,15,1.42596,1.42598,-0.00003,0.00036,
2026-09-14 12:18:15,A1C,0,100,50,edge,12,13,1.39057,1.39059,-0.00003,0.00041,
2026-09-14 12:18:15,A1C,0,100,51,edge,12,16,1.42596,1.42599,-0.00003,0.00035,
2026-09-14 12:18:15,A1C,0,100,52,edge,13,14,-0.36388,-0.36372,-0.00016,0.00043,
2026-09-14 12:18:15,A1C,0,100,53,edge,13,16,-0.29031,-0.29023,-0.00008,0.00048,
2026-09-14 12:18:15,A1C,0,100,54,edge,13,17,1.81922,1.81940,-0.00017,0.00043,
2026-09-14 12:18:15,A1C,0,100,55,edge,14,15,1.39054,1.39058,-0.00004,0.00042,
2026-09-14 12:18:15,A1C,0,100,56,edge,14,17,1.81963,1.81974,-0.00010,0.00042,
2026-09-14 12:18:15,A1C,0,100,57,edge,14,18,-0.29041,-0.29032,-0.00009,0.00040,
2026-09-14 12:18:15,A1C,0,100,58,edge,15,18,1.42597,1.42598,-0.00001,0.00038,
2026-09-14 12:18:15,A1C,0,100,59,edge,16,17,1.42772,1.42777,-0.00005,0.00035,
2026-09-14 12:18:15,A1C,0,100,60,edge,17,18,1.42831,1.42841,-0.00010,0.00037,
2026-09-14 12:18:18,A1C,1,100,0,self,0,0,-0.23457,-0.23220,-0.00237,0.02600,
2026-09-14 12:18:18,A1C,1,100,1,self,1,1,-19.72869,-19.73038,0.00169,0.02333,
2026-09-14 12:18:18,A1C,1,100,2,self,2,2,-0.22729,-0.23210,0.00482,0.02253,
2026-09-14 12:18:18,A1C,1,100,3,self,3,3,-19.66329,-19.66279,-0.00050,0.02516,
2026-09-14 12:18:18,A1C,1,100,4,self,4,4,-0.42443,-0.42542,0.00098,0.02212,
2026-09-14 12:18:18,A1C,1,100,5,self,5,5,-0.42746,-0.42535,-0.00211,0.02268,
2026-09-14 12:18:18,A1C,1,100,6,self,6,6,-19.66265,-19.66278,0.00013,0.02298,
2026-09-14 12:18:18,A1C,1,100,7,self,7,7,-0.23321,-0.23215,-0.00106,0.02420,
2026-09-14 12:18:18,A1C,1,100,8,self,8,8,-0.42322,-0.42541,0.00218,0.02647,
2026-09-14 12:18:18,A1C,1,100,9,self,9,9,-19.68984,-19.68698,-0.00285,0.02228,
2026-09-14 12:18:18,A1C,1,100,10,self,10,10,-0.41995,-0.42535,0.00541,0.02414,
2026-09-14 12:18:18,A1C,1,100,11,self,11,11,-0.23360,-0.23210,-0.00150,0.02575,
2026-09-14 12:18:18,A1C,1,100,12,self,12,12,-19.72808,-19.73041,0.00232,0.02255,
2026-09-14 12:18:18,A1C,1,100,13,self,13,13,-0.42942,-0.42541,-0.00402,0.02205,
2026-09-14 12:18:18,A1C,1,100,14,self,14,14,-0.42221,-0.42542,0.00321,0.02361,
2026-09-14 12:18:18,A1C,1,100,15,self,15,15,-19.72312,-19.73038,0.00725,0.02290,
2026-09-14 12:18:18,A1C,1,100,16,self,16,16,-0.23737,-0.23215,-0.00522,0.02534,
2026-09-14 12:18:18,A1C,1,100,17,self,17,17,-19.65937,-19.66279,0.00342,0.02442,
2026-09-14 12:18:18,A1C,1,100,18,self,18,18,-0.23235,-0.23220,-0.00015,0.02581,
2026-09-14 12:18:18,A1C,1,100,19,edge,0,1,1.42838,1.42841,-0.00003,0.00036,
2026-09-14 12:18:18,A1C,1,100,20,edge,0,3,1.42586,1.42598,-0.00012,0.00038,
2026-09-14 12:18:18,A1C,1,100,21,edge,0,4,-0.29046,-0.29032,-0.00014,0.00051,
2026-09-14 12:18:18,A1C,1,100,22,edge,1,2,1.42779,1.42777,0.00003,0.00039,
2026-09-14 12:18:18,A1C,1,100,23,edge,1,4,1.81966,1.81974,-0.00007,0.00037,
2026-09-14 12:18:18,A1C,1,100,24,edge,1,5,1.81942,1.81940,0.00003,0.00038,
2026-09-14 12:18:18,A1C,1,100,25,edge,2,5,-0.29016,-0.29023,0.00007,0.00051,
2026-09-14 12:18:18,A1C,1,100,26,edge,2,6,1.42602,1.42599,0.00003,0.00038,
2026-09-14 12:18:18,A1C,1,100,27,edge,3,4,1.39055,1.39058,-0.00003,0.00037,
2026-09-14 12:18:18,A1C,1,100,28,edge,3,7,1.42592,1.42598,-0.00006,0.00038,
2026-09-14 12:18:18,A1C,1,100,29,edge,3,8,1.39051,1.39058,-0.00007,0.00040,
2026-09-14 12:18:18,A1C,1,100,30,edge,4,5,-0.36369,-0.36372,0.00003,0.00046,
2026-09-14 12:18:18,A1C,1,100,31,edge,4,8,-0.31275,-0.31271,-0.00004,0.00040,
2026-09-14 12:18:18,A1C,1,100,32,edge,4,9,1.37497,1.37504,-0.00007,0.00040,
2026-09-14 12:18:18,A1C,1,100,33,edge,5,6,1.39055,1.39059,-0.00005,0.00036,
2026-09-14 12:18:18,A1C,1,100,34,edge,5,9,1.37503,1.37505,-0.00002,0.00040,
2026-09-14 12:18:18,A1C,1,100,35,edge,5,10,-0.31269,-0.31269,0.00000,0.00043,
2026-09-14 12:18:18,A1C,1,100,36,edge,6,10,1.39049,1.39059,-0.00010,0.00044,
2026-09-14 12:18:18,A1C,1,100,37,edge,6,11,1.42596,1.42599,-0.00003,0.00037,
2026-09-14 12:18:18,A1C,1,100,38,edge,7,8,-0.29026,-0.29028,0.00003,0.00047,
2026-09-14 12:18:18,A1C,1,100,39,edge,7,12,1.42815,1.42809,0.00007,0.00037,
2026-09-14 12:18:18,A1C,1,100,40,edge,8,9,1.37498,1.37504,-0.00006,0.00036,
2026-09-14 12:18:18,A1C,1,100,41,edge,8,12,1.81961,1.81967,-0.00005,0.00039,
2026-09-14 12:18:18,A1C,1,100,42,edge,8,13,-0.36378,-0.36374,-0.00004,0.00049,
2026-09-14 12:18:18,A1C,1,100,43,edge,9,10,1.37508,1.37505,0.00003,0.00038,
2026-09-14 12:18:18,A1C,1,100,44,edge,9,13,1.37499,1.37504,-0.00005,0.00036,
2026-09-14 12:18:18,A1C,1,100,45,edge,9,14,1.37501,1.37504,-0.00003,0.00038,
2026-09-14 12:18:18,A1C,1,100,46,edge,10,11,-0.29026,-0.29023,-0.00003,0.00046,
2026-09-14 12:18:18,A1C,1,100,47,edge,10,14,-0.36369,-0.36372,0.00003,0.00048,
2026-09-14 12:18:18,A1C,1,100,48,edge,10,15,1.81932,1.81940,-0.00008,0.00036,
2026-09-14 12:18:18,A1C,1,100,49,edge,11,15,1.42763,1.42777,-0.00013,0.00043,
2026-09-14 12:18:18,A1C,1,100,50,edge,12,13,1.81965,1.81967,-0.00002,0.00034,
2026-09-14 12:18:18,A1C,1,100,51,edge,12,16,1.42806,1.42809,-0.00002,0.00036,
2026-09-14 12:18:18,A1C,1,100,52,edge,13,14,-0.31288,-0.31271,-0.00017,0.00051,
2026-09-14 12:18:18,A1C,1,100,53,edge,13,16,-0.29029,-0.29028,-0.00001,0.00048,
2026-09-14 12:18:18,A1C,1,100,54,edge,13,17,1.39050,1.39058,-0.00009,0.00035,
2026-09-14 12:18:18,A1C,1,100,55,edge,14,15,1.81964,1.81974,-0.00010,0.00040,
2026-09-14 12:18:18,A1C,1,100,56,edge,14,17,1.39053,1.39058,-0.00005,0.00036,
2026-09-14 12:18:18,A1C,1,100,57,edge,14,18,-0.29035,-0.29032,-0.00003,0.00049,
2026-09-14 12:18:18,A1C,1,100,58,edge,15,18,1.42839,1.42841,-0.00002,0.00036,
2026-09-14 12:18:18,A1C,1,100,59,edge,16,17,1.42586,1.42598,-0.00012,0.00036,
2026-09-14 12:18:18,A1C,1,100,60,edge,17,18,1.42588,1.42598,-0.00009,0.00034,
2026-09-14 12:18:22,A1C,2,100,0,self,0,0,-0.23060,-0.23220,0.00160,0.02321,
2026-09-14 12:18:22,A1C,2,100,1,self,1,1,-19.66604,-19.66279,-0.00325,0.02267,
2026-09-14 12:18:22,A1C,2,100,2,self,2,2,-0.22982,-0.23215,0.00233,0.02734,
2026-09-14 12:18:22,A1C,2,100,3,self,3,3,-19.73043,-19.73038,-0.00005,0.02434,
2026-09-14 12:18:22,A1C,2,100,4,self,4,4,-0.42483,-0.42542,0.00059,0.02363,
2026-09-14 12:18:22,A1C,2,100,5,self,5,5,-0.42080,-0.42541,0.00460,0.02306,
2026-09-14 12:18:22,A1C,2,100,6,self,6,6,-19.73077,-19.73041,-0.00036,0.02342,
2026-09-14 12:18:22,A1C,2,100,7,self,7,7,-0.23643,-0.23210,-0.00433,0.02208,
2026-09-14 12:18:22,A1C,2,100,8,self,8,8,-0.42195,-0.42535,0.00340,0.02617,
2026-09-14 12:18:22,A1C,2,100,9,self,9,9,-19.68661,-19.68698,0.00037,0.02150,
2026-09-14 12:18:22,A1C,2,100,10,self,10,10,-0.41956,-0.42541,0.00585,0.02346,
2026-09-14 12:18:22,A1C,2,100,11,self,11,11,-0.23078,-0.23215,0.00137,0.02548,
2026-09-14 12:18:22,A1C,2,100,12,self,12,12,-19.65821,-19.66278,0.00457,0.02292,
2026-09-14 12:18:22,A1C,2,100,13,self,13,13,-0.42973,-0.42535,-0.00438,0.02666,
2026-09-14 12:18:22,A1C,2,100,14,self,14,14,-0.42651,-0.42542,-0.00109,0.02474,
2026-09-14 12:18:22,A1C,2,100,15,self,15,15,-19.65602,-19.66279,0.00677,0.02293,
2026-09-14 12:18:22,A1C,2,100,16,self,16,16,-0.23514,-0.23210,-0.00303,0.02464,
2026-09-14 12:18:22,A1C,2,100,17,self,17,17,-19.72767,-19.73038,0.00271,0.02143,
2026-09-14 12:18:22,A1C,2,100,18,self,18,18,-0.22678,-0.23220,0.00542,0.02206,
2026-09-14 12:18:22,A1C,2,100,19,edge,0,1,1.42596,1.42598,-0.00002,0.00039,
2026-09-14 12:18:22,A1C,2,100,20,edge,0,3,1.42828,1.42841,-0.00013,0.00041,
2026-09-14 12:18:22,A1C,2,100,21,edge,0,4,-0.29037,-0.29032,-0.00005,0.00048,
2026-09-14 12:18:22,A1C,2,100,22,edge,1,2,1.42600,1.42598,0.00002,0.00037,
2026-09-14 12:18:22,A1C,2,100,23,edge,1,4,1.39055,1.39058,-0.00003,0.00034,
2026-09-14 12:18:22,A1C,2,100,24,edge,1,5,1.39054,1.39058,-0.00004,0.00035,
2026-09-14 12:18:22,A1C,2,100,25,edge,2,5,-0.29029,-0.29028,-0.00000,0.00048,
2026-09-14 12:18:22,A1C,2,100,26,edge,2,6,1.42808,1.42809,-0.00001,0.00037,
2026-09-14 12:18:22,A1C,2,100,27,edge,3,4,1.81968,1.81974,-0.00006,0.00037,
2026-09-14 12:18:22,A1C,2,100,28,edge,3,7,1.42774,1.42777,-0.00003,0.00037,
2026-09-14 12:18:22,A1C,2,100,29,edge,3,8,1.81926,1.81940,-0.00013,0.00041,
2026-09-14 12:18:22,A1C,2,100,30,edge,4,5,-0.31277,-0.31271,-0.00006,0.00042,
2026-09-14 12:18:22,A1C,2,100,31,edge,4,8,-0.36377,-0.36372,-0.00006,0.00048,
2026-09-14 12:18:22,A1C,2,100,32,edge,4,9,1.37503,1.37504,-0.00001,0.00039,
2026-09-14 12:18:22,A1C,2,100,33,edge,5,6,1.81962,1.81967,-0.00005,0.00039,
2026-09-14 12:18:22,A1C,2,100,34,edge,5,9,1.37491,1.37504,-0.00014,0.00044,
2026-09-14 12:18:22,A1C,2,100,35,edge,5,10,-0.36376,-0.36374,-0.00002,0.00044,
2026-09-14 12:18:22,A1C,2,100,36,edge,6,10,1.81955,1.81967,-0.00012,0.00037,
2026-09-14 12:18:22,A1C,2,100,37,edge,6,11,1.42810,1.42809,0.00001,0.00039,
2026-09-14 12:18:22,A1C,2,100,38,edge,7,8,-0.29019,-0.29023,0.00005,0.00045,
2026-09-14 12:18:22,A1C,2,100,39,edge,7,12,1.42604,1.42599,0.00004,0.00035,
2026-09-14 12:18:22,A1C,2,100,40,edge,8,9,1.37504,1.37505,-0.00002,0.00039,
2026-09-14 12:18:22,A1C,2,100,41,edge,8,12,1.39052,1.39059,-0.00007,0.00036,
2026-09-14 12:18:22,A1C,2,100,42,edge,8,13,-0.31267,-0.31269,0.00002,0.00045,
2026-09-14 12:18:22,A1C,2,100,43,edge,9,10,1.37506,1.37504,0.00001,0.00040,
2026-09-14 12:18:22,A1C,2,100,44,edge,9,13,1.37493,1.37505,-0.00012,0.00036,
2026-09-14 12:18:22,A1C,2,100,45,edge,9,14,1.37503,1.37504,-0.00002,0.00041,
2026-09-14 12:18:22,A1C,2,100,46,edge,10,11,-0.29029,-0.29028,-0.00000,0.00049,
2026-09-14 12:18:22,A1C,2,100,47,edge,10,14,-0.31271,-0.31271,-0.00000,0.00045,
2026-09-14 12:18:22,A1C,2,100,48,edge,10,15,1.39048,1.39058,-0.00010,0.00039,
2026-09-14 12:18:22,A1C,2,100,49,edge,11,15,1.42589,1.42598,-0.00010,0.00033,
2026-09-14 12:18:22,A1C,2,100,50,edge,12,13,1.39057,1.39059,-0.00002,0.00036,
2026-09-14 12:18:22,A1C,2,100,51,edge,12,16,1.42598,1.42599,-0.00002,0.00038,
2026-09-14 12:18:22,A1C,2,100,52,edge,13,14,-0.36391,-0.36372,-0.00020,0.00050,
2026-09-14 12:18:22,A1C,2,100,53,edge,13,16,-0.29031,-0.29023,-0.00008,0.00046,
2026-09-14 12:18:22,A1C,2,100,54,edge,13,17,1.81921,1.81940,-0.00019,0.00038,
2026-09-14 12:18:22,A1C,2,100,55,edge,14,15,1.39051,1.39058,-0.00007,0.00041,
2026-09-14 12:18:22,A1C,2,100,56,edge,14,17,1.81963,1.81974,-0.00010,0.00037,
2026-09-14 12:18:22,A1C,2,100,57,edge,14,18,-0.29036,-0.29032,-0.00003,0.00050,
2026-09-14 12:18:22,A1C,2,100,58,edge,15,18,1.42594,1.42598,-0.00004,0.00034,
2026-09-14 12:18:22,A1C,2,100,59,edge,16,17,1.42779,1.42777,0.00002,0.00033,
2026-09-14 12:18:22,A1C,2,100,60,edge,17,18,1.42836,1.42841,-0.00005,0.00044,
2026-09-14 12:18:25,A1C,3,100,0,self,0,0,-0.23002,-0.23220,0.00218,0.02128,
2026-09-14 12:18:25,A1C,3,100,1,self,1,1,-19.73235,-19.73038,-0.00197,0.02478,
2026-09-14 12:18:25,A1C,3,100,2,self,2,2,-0.22770,-0.23210,0.00441,0.02406,
2026-09-14 12:18:25,A1C,3,100,3,self,3,3,-19.65605,-19.66279,0.00674,0.02410,
2026-09-14 12:18:25,A1C,3,100,4,self,4,4,-0.41963,-0.42542,0.00579,0.02362,
2026-09-14 12:18:25,A1C,3,100,5,self,5,5,-0.42227,-0.42535,0.00308,0.02211,
2026-09-14 12:18:25,A1C,3,100,6,self,6,6,-19.66365,-19.66278,-0.00087,0.02289,
2026-09-14 12:18:25,A1C,3,100,7,self,7,7,-0.23242,-0.23215,-0.00026,0.02721,
2026-09-14 12:18:25,A1C,3,100,8,self,8,8,-0.41950,-0.42541,0.00591,0.02192,
2026-09-14 12:18:25,A1C,3,100,9,self,9,9,-19.68447,-19.68698,0.00252,0.02228,
2026-09-14 12:18:25,A1C,3,100,10,self,10,10,-0.41828,-0.42535,0.00707,0.02264,
2026-09-14 12:18:25,A1C,3,100,11,self,11,11,-0.23271,-0.23210,-0.00061,0.02356,
2026-09-14 12:18:25,A1C,3,100,12,self,12,12,-19.72758,-19.73041,0.00283,0.02248,
2026-09-14 12:18:25,A1C,3,100,13,self,13,13,-0.42568,-0.42541,-0.00028,0.02597,
2026-09-14 12:18:25,A1C,3,100,14,self,14,14,-0.42223,-0.42542,0.00319,0.02430,
2026-09-14 12:18:25,A1C,3,100,15,self,15,15,-19.72268,-19.73038,0.00770,0.02565,
2026-09-14 12:18:25,A1C,3,100,16,self,16,16,-0.23641,-0.23215,-0.00426,0.02264,
2026-09-14 12:18:25,A1C,3,100,17,self,17,17,-19.66318,-19.66279,-0.00040,0.02319,
2026-09-14 12:18:25,A1C,3,100,18,self,18,18,-0.23123,-0.23220,0.00097,0.02528,
2026-09-14 12:18:25,A1C,3,100,19,edge,0,1,1.42836,1.42841,-0.00005,0.00041,
2026-09-14 12:18:25,A1C,3,100,20,edge,0,3,1.42576,1.42598,-0.00022,0.00038,
2026-09-14 12:18:25,A1C,3,100,21,edge,0,4,-0.29040,-0.29032,-0.00008,0.00049,
2026-09-14 12:18:25,A1C,3,100,22,edge,1,2,1.42779,1.42777,0.00002,0.00039,
2026-09-14 12:18:25,A1C,3,100,23,edge,1,4,1.81970,1.81974,-0.00003,0.00032,
